timestamp,traffic_density,weather,avg_speed,is_rush_hour,is_weekend,accident_flag,weekday,month,hour_of_day,day_of_year,Congestion_Level
2021-02-22 00:30:00,0.43,Sunny,46.1,0,0,0,Monday,February,0,53,0
2021-02-22 00:45:00,0.65,Sunny,36.7,0,0,0,Monday,February,0,53,0
2021-02-22 01:00:00,0.82,Foggy,21.9,0,0,0,Monday,February,1,53,0
2021-02-22 01:15:00,0.44,Sunny,43.4,0,0,0,Monday,February,1,53,0
2021-02-22 01:30:00,0.43,Sunny,46.7,0,0,0,Monday,February,1,53,0
2021-02-22 01:45:00,1.0,Rainy,18.5,0,0,0,Monday,February,1,53,1
2021-02-22 02:00:00,0.43,Sunny,47.1,0,0,0,Monday,February,2,53,0
2021-02-22 02:15:00,0.72,Sunny,34.2,0,0,0,Monday,February,2,53,0
2021-02-22 02:30:00,0.93,Foggy,15.8,0,0,0,Monday,February,2,53,1
2021-02-22 02:45:00,0.25,Sunny,57.0,0,0,1,Monday,February,2,53,0
2021-02-22 03:00:00,0.22,Sunny,55.3,0,0,1,Monday,February,3,53,0
2021-02-22 03:15:00,0.87,Sunny,21.1,0,0,1,Monday,February,3,53,2
2021-02-22 03:30:00,1.0,Sunny,11.9,0,0,1,Monday,February,3,53,2
2021-02-22 03:45:00,0.99,Sunny,17.2,0,0,1,Monday,February,3,53,2
2021-02-22 04:00:00,0.92,Sunny,23.1,0,0,1,Monday,February,4,53,2
2021-02-22 04:15:00,0.57,Sunny,37.4,0,0,1,Monday,February,4,53,1
2021-02-22 04:30:00,0.81,Rainy,23.4,0,0,1,Monday,February,4,53,2
2021-02-22 04:45:00,0.86,Sunny,23.4,0,0,1,Monday,February,4,53,2
2021-02-22 05:00:00,0.61,Foggy,39.1,0,0,0,Monday,February,5,53,0
2021-02-22 05:15:00,1.0,Rainy,10.8,0,0,1,Monday,February,5,53,2
2021-02-22 05:30:00,1.0,Rainy,13.2,0,0,1,Monday,February,5,53,2
2021-02-22 05:45:00,0.47,Sunny,48.4,0,0,1,Monday,February,5,53,1
2021-02-22 06:00:00,0.54,Sunny,37.9,0,0,1,Monday,February,6,53,1
2021-02-22 06:15:00,1.0,Sunny,18.6,0,0,1,Monday,February,6,53,2
2021-02-22 06:30:00,1.0,Sunny,11.1,0,0,1,Monday,February,6,53,2
2021-02-22 06:45:00,1.0,Sunny,16.2,0,0,1,Monday,February,6,53,2
2021-02-22 07:00:00,0.77,Sunny,26.1,0,0,1,Monday,February,7,53,2
2021-02-22 07:15:00,0.74,Rainy,32.6,0,0,1,Monday,February,7,53,1
2021-02-22 07:30:00,0.29,Sunny,52.0,0,0,0,Monday,February,7,53,0
2021-02-22 07:45:00,0.63,Foggy,32.1,0,0,0,Monday,February,7,53,0
2021-02-22 08:00:00,1.0,Rainy,5.9,1,0,0,Monday,February,8,53,1
2021-02-22 08:15:00,1.0,Rainy,7.1,1,0,0,Monday,February,8,53,1
2021-02-22 08:30:00,0.99,Sunny,9.5,1,0,0,Monday,February,8,53,1
2021-02-22 08:45:00,1.0,Rainy,5.0,1,0,0,Monday,February,8,53,1
2021-02-22 09:00:00,0.92,Sunny,11.2,1,0,0,Monday,February,9,53,1
2021-02-22 09:15:00,1.0,Rainy,5.0,1,0,0,Monday,February,9,53,1
2021-02-22 09:30:00,0.94,Sunny,9.6,1,0,0,Monday,February,9,53,1
2021-02-22 09:45:00,1.0,Foggy,5.0,1,0,0,Monday,February,9,53,1
2021-02-22 10:00:00,0.91,Sunny,14.5,1,0,0,Monday,February,10,53,1
2021-02-22 10:15:00,1.0,Sunny,5.6,1,0,1,Monday,February,10,53,2
2021-02-22 10:30:00,1.0,Sunny,6.7,1,0,1,Monday,February,10,53,2
2021-02-22 10:45:00,1.0,Foggy,8.4,1,0,1,Monday,February,10,53,2
2021-02-22 11:00:00,1.0,Sunny,5.0,1,0,1,Monday,February,11,53,2
2021-02-22 11:15:00,1.0,Sunny,7.1,1,0,1,Monday,February,11,53,2
2021-02-22 11:30:00,1.0,Sunny,7.6,1,0,1,Monday,February,11,53,2
2021-02-22 11:45:00,1.0,Rainy,5.0,1,0,1,Monday,February,11,53,2
2021-02-22 12:00:00,0.39,Sunny,44.0,0,0,1,Monday,February,12,53,1
2021-02-22 12:15:00,0.43,Sunny,44.5,0,0,1,Monday,February,12,53,1
2021-02-22 12:30:00,0.64,Sunny,34.0,0,0,0,Monday,February,12,53,0
2021-02-22 12:45:00,0.84,Sunny,19.4,0,0,0,Monday,February,12,53,0
2021-02-22 13:00:00,0.11,Sunny,60.0,0,0,0,Monday,February,13,53,0
2021-02-22 13:15:00,0.66,Sunny,30.1,0,0,0,Monday,February,13,53,0
2021-02-22 13:30:00,0.7,Sunny,32.3,0,0,0,Monday,February,13,53,0
2021-02-22 13:45:00,1.0,Sunny,13.9,0,0,1,Monday,February,13,53,2
2021-02-22 14:00:00,1.0,Rainy,19.9,0,0,1,Monday,February,14,53,2
2021-02-22 14:15:00,0.68,Rainy,31.4,0,0,1,Monday,February,14,53,1
2021-02-22 14:30:00,1.0,Rainy,17.0,0,0,1,Monday,February,14,53,2
2021-02-22 14:45:00,0.76,Sunny,27.3,0,0,1,Monday,February,14,53,2
2021-02-22 15:00:00,0.49,Sunny,43.7,0,0,1,Monday,February,15,53,1
2021-02-22 15:15:00,0.58,Sunny,33.3,0,0,1,Monday,February,15,53,1
2021-02-22 15:30:00,0.42,Rainy,43.8,0,0,1,Monday,February,15,53,1
2021-02-22 15:45:00,0.15,Sunny,60.0,0,0,1,Monday,February,15,53,0
2021-02-22 16:00:00,0.13,Sunny,60.0,0,0,0,Monday,February,16,53,0
2021-02-22 16:15:00,0.68,Sunny,33.0,0,0,0,Monday,February,16,53,0
2021-02-22 16:30:00,0.41,Sunny,47.7,0,0,0,Monday,February,16,53,0
2021-02-22 16:45:00,0.41,Sunny,44.8,0,0,0,Monday,February,16,53,0
2021-02-22 17:00:00,0.96,Rainy,5.0,1,0,0,Monday,February,17,53,1
2021-02-22 17:15:00,0.95,Sunny,5.7,1,0,0,Monday,February,17,53,1
2021-02-22 17:30:00,1.0,Rainy,5.8,1,0,0,Monday,February,17,53,1
2021-02-22 17:45:00,0.93,Sunny,6.6,1,0,0,Monday,February,17,53,1
2021-02-22 18:00:00,1.0,Sunny,5.0,1,0,1,Monday,February,18,53,2
2021-02-22 18:15:00,1.0,Sunny,8.5,1,0,1,Monday,February,18,53,2
2021-02-22 18:30:00,1.0,Sunny,5.0,1,0,1,Monday,February,18,53,2
2021-02-22 18:45:00,1.0,Sunny,5.0,1,0,1,Monday,February,18,53,2
2021-02-22 19:00:00,1.0,Sunny,9.8,1,0,1,Monday,February,19,53,2
2021-02-22 19:15:00,1.0,Sunny,5.0,1,0,1,Monday,February,19,53,2
2021-02-22 19:30:00,1.0,Sunny,5.0,1,0,1,Monday,February,19,53,2
2021-02-22 19:45:00,1.0,Sunny,7.7,1,0,1,Monday,February,19,53,2
2021-02-22 20:00:00,1.0,Rainy,6.5,1,0,1,Monday,February,20,53,2
2021-02-22 20:15:00,0.92,Sunny,9.0,1,0,0,Monday,February,20,53,1
2021-02-22 20:30:00,1.0,Rainy,8.6,1,0,0,Monday,February,20,53,1
2021-02-22 20:45:00,1.0,Sunny,7.1,1,0,0,Monday,February,20,53,1
2021-02-22 21:00:00,1.0,Rainy,12.9,0,0,0,Monday,February,21,53,1
2021-02-22 21:15:00,1.0,Rainy,17.2,0,0,0,Monday,February,21,53,1
2021-02-22 21:30:00,0.73,Foggy,29.0,0,0,0,Monday,February,21,53,0
2021-02-22 21:45:00,1.0,Rainy,10.6,0,0,0,Monday,February,21,53,1
2021-02-22 22:00:00,0.12,Sunny,60.0,0,0,0,Monday,February,22,53,0
2021-02-22 22:15:00,1.0,Sunny,12.0,0,0,1,Monday,February,22,53,2
2021-02-22 22:30:00,1.0,Sunny,15.1,0,0,1,Monday,February,22,53,2
2021-02-22 22:45:00,1.0,Sunny,17.2,0,0,1,Monday,February,22,53,2
2021-02-22 23:00:00,1.0,Sunny,18.9,0,0,1,Monday,February,23,53,2
2021-02-22 23:15:00,0.19,Sunny,59.7,0,0,1,Monday,February,23,53,0
2021-02-22 23:30:00,0.36,Sunny,54.1,0,0,1,Monday,February,23,53,1
2021-02-22 23:45:00,1.0,Sunny,11.5,0,0,1,Monday,February,23,53,2
2021-02-23 00:00:00,0.71,Sunny,26.7,0,0,1,Tuesday,February,0,54,2
2021-02-23 00:15:00,0.78,Sunny,28.6,0,0,1,Tuesday,February,0,54,2
2021-02-23 00:30:00,0.2,Sunny,59.4,0,0,0,Tuesday,February,0,54,0
2021-02-23 00:45:00,0.83,Sunny,19.4,0,0,0,Tuesday,February,0,54,0
2021-02-23 01:00:00,0.77,Sunny,25.0,0,0,0,Tuesday,February,1,54,0
2021-02-23 01:15:00,0.11,Sunny,60.0,0,0,0,Tuesday,February,1,54,0
2021-02-23 01:30:00,1.0,Rainy,17.3,0,0,1,Tuesday,February,1,54,2
2021-02-23 01:45:00,0.23,Sunny,59.2,0,0,1,Tuesday,February,1,54,0
2021-02-23 02:00:00,0.79,Sunny,23.4,0,0,1,Tuesday,February,2,54,2
2021-02-23 02:15:00,1.0,Sunny,18.1,0,0,1,Tuesday,February,2,54,2
2021-02-23 02:30:00,1.0,Sunny,16.3,0,0,1,Tuesday,February,2,54,2
2021-02-23 02:45:00,1.0,Sunny,12.8,0,0,1,Tuesday,February,2,54,2
2021-02-23 03:00:00,0.8,Sunny,26.4,0,0,1,Tuesday,February,3,54,2
2021-02-23 03:15:00,0.48,Sunny,44.1,0,0,1,Tuesday,February,3,54,1
2021-02-23 03:30:00,0.42,Sunny,48.5,0,0,1,Tuesday,February,3,54,1
2021-02-23 03:45:00,0.74,Foggy,26.6,0,0,0,Tuesday,February,3,54,0
2021-02-23 04:00:00,0.32,Rainy,55.7,0,0,0,Tuesday,February,4,54,0
2021-02-23 04:15:00,0.47,Foggy,39.4,0,0,1,Tuesday,February,4,54,1
2021-02-23 04:30:00,1.0,Sunny,14.6,0,0,1,Tuesday,February,4,54,2
2021-02-23 04:45:00,1.0,Sunny,15.3,0,0,1,Tuesday,February,4,54,2
2021-02-23 05:00:00,1.0,Sunny,15.1,0,0,1,Tuesday,February,5,54,2
2021-02-23 05:15:00,1.0,Rainy,12.9,0,0,1,Tuesday,February,5,54,2
2021-02-23 05:30:00,0.77,Sunny,27.9,0,0,1,Tuesday,February,5,54,2
2021-02-23 05:45:00,0.35,Foggy,48.0,0,0,1,Tuesday,February,5,54,1
2021-02-23 06:00:00,0.58,Rainy,42.7,0,0,1,Tuesday,February,6,54,1
2021-02-23 06:15:00,0.5,Sunny,39.5,0,0,1,Tuesday,February,6,54,1
2021-02-23 06:30:00,1.0,Sunny,16.6,0,0,1,Tuesday,February,6,54,2
2021-02-23 06:45:00,0.32,Rainy,55.9,0,0,1,Tuesday,February,6,54,0
2021-02-23 07:00:00,0.92,Sunny,15.9,0,0,1,Tuesday,February,7,54,2
2021-02-23 07:15:00,1.0,Rainy,17.9,0,0,1,Tuesday,February,7,54,2
2021-02-23 07:30:00,0.7,Sunny,30.3,0,0,1,Tuesday,February,7,54,1
2021-02-23 07:45:00,1.0,Foggy,16.5,0,0,1,Tuesday,February,7,54,2
2021-02-23 08:00:00,1.0,Sunny,7.9,1,0,1,Tuesday,February,8,54,2
2021-02-23 08:15:00,1.0,Sunny,8.4,1,0,1,Tuesday,February,8,54,2
2021-02-23 08:30:00,0.94,Sunny,11.7,1,0,1,Tuesday,February,8,54,2
2021-02-23 08:45:00,1.0,Rainy,5.0,1,0,0,Tuesday,February,8,54,1
2021-02-23 09:00:00,0.99,Sunny,5.0,1,0,0,Tuesday,February,9,54,1
2021-02-23 09:15:00,1.0,Rainy,5.0,1,0,0,Tuesday,February,9,54,1
2021-02-23 09:30:00,1.0,Sunny,6.6,1,0,0,Tuesday,February,9,54,1
2021-02-23 09:45:00,0.8,Sunny,20.8,1,0,0,Tuesday,February,9,54,0
2021-02-23 10:00:00,0.99,Sunny,5.0,1,0,0,Tuesday,February,10,54,1
2021-02-23 10:15:00,0.9,Sunny,8.7,1,0,0,Tuesday,February,10,54,1
2021-02-23 10:30:00,1.0,Rainy,5.0,1,0,0,Tuesday,February,10,54,1
2021-02-23 10:45:00,0.92,Sunny,10.7,1,0,0,Tuesday,February,10,54,1
2021-02-23 11:00:00,1.0,Rainy,9.9,1,0,0,Tuesday,February,11,54,1
2021-02-23 11:15:00,1.0,Foggy,5.0,1,0,0,Tuesday,February,11,54,1
2021-02-23 11:30:00,0.92,Sunny,10.4,1,0,0,Tuesday,February,11,54,1
2021-02-23 11:45:00,1.0,Rainy,5.0,1,0,0,Tuesday,February,11,54,1
2021-02-23 12:00:00,0.26,Sunny,52.5,0,0,0,Tuesday,February,12,54,0
2021-02-23 12:15:00,0.73,Sunny,28.2,0,0,0,Tuesday,February,12,54,0
2021-02-23 12:30:00,0.47,Sunny,48.1,0,0,1,Tuesday,February,12,54,1
2021-02-23 12:45:00,1.0,Rainy,18.2,0,0,1,Tuesday,February,12,54,2
2021-02-23 13:00:00,1.0,Sunny,19.4,0,0,1,Tuesday,February,13,54,2
2021-02-23 13:15:00,0.64,Sunny,36.4,0,0,1,Tuesday,February,13,54,1
2021-02-23 13:30:00,0.67,Sunny,31.5,0,0,1,Tuesday,February,13,54,1
2021-02-23 13:45:00,0.78,Rainy,24.4,0,0,1,Tuesday,February,13,54,2
2021-02-23 14:00:00,0.86,Sunny,19.1,0,0,1,Tuesday,February,14,54,2
2021-02-23 14:15:00,1.0,Rainy,11.0,0,0,1,Tuesday,February,14,54,2
2021-02-23 14:30:00,0.84,Rainy,27.7,0,0,1,Tuesday,February,14,54,2
2021-02-23 14:45:00,0.48,Sunny,43.5,0,0,0,Tuesday,February,14,54,0
2021-02-23 15:00:00,0.84,Sunny,28.2,0,0,0,Tuesday,February,15,54,0
2021-02-23 15:15:00,0.61,Sunny,33.4,0,0,0,Tuesday,February,15,54,0
2021-02-23 15:30:00,0.7,Sunny,32.8,0,0,0,Tuesday,February,15,54,0
2021-02-23 15:45:00,0.79,Sunny,30.2,0,0,0,Tuesday,February,15,54,0
2021-02-23 16:00:00,0.72,Rainy,27.9,0,0,0,Tuesday,February,16,54,0
2021-02-23 16:15:00,0.83,Foggy,21.9,0,0,0,Tuesday,February,16,54,0
2021-02-23 16:30:00,0.68,Sunny,28.9,0,0,0,Tuesday,February,16,54,0
2021-02-23 16:45:00,0.87,Sunny,20.8,0,0,1,Tuesday,February,16,54,2
2021-02-23 17:00:00,1.0,Foggy,5.0,1,0,1,Tuesday,February,17,54,2
2021-02-23 17:15:00,1.0,Sunny,5.0,1,0,1,Tuesday,February,17,54,2
2021-02-23 17:30:00,1.0,Rainy,5.0,1,0,1,Tuesday,February,17,54,2
2021-02-23 17:45:00,1.0,Sunny,5.0,1,0,1,Tuesday,February,17,54,2
2021-02-23 18:00:00,1.0,Rainy,5.0,1,0,1,Tuesday,February,18,54,2
2021-02-23 18:15:00,1.0,Foggy,9.6,1,0,1,Tuesday,February,18,54,2
2021-02-23 18:30:00,0.95,Foggy,5.0,1,0,1,Tuesday,February,18,54,2
2021-02-23 18:45:00,1.0,Rainy,5.0,1,0,1,Tuesday,February,18,54,2
2021-02-23 19:00:00,0.73,Sunny,16.3,1,0,0,Tuesday,February,19,54,0
2021-02-23 19:15:00,1.0,Sunny,6.9,1,0,1,Tuesday,February,19,54,2
2021-02-23 19:30:00,1.0,Sunny,5.0,1,0,1,Tuesday,February,19,54,2
2021-02-23 19:45:00,1.0,Sunny,8.2,1,0,1,Tuesday,February,19,54,2
2021-02-23 20:00:00,1.0,Sunny,8.6,1,0,1,Tuesday,February,20,54,2
2021-02-23 20:15:00,1.0,Rainy,5.0,1,0,1,Tuesday,February,20,54,2
2021-02-23 20:30:00,1.0,Sunny,8.2,1,0,1,Tuesday,February,20,54,2
2021-02-23 20:45:00,1.0,Sunny,5.0,1,0,1,Tuesday,February,20,54,2
2021-02-23 21:00:00,0.62,Sunny,31.1,0,0,1,Tuesday,February,21,54,1
2021-02-23 21:15:00,0.33,Sunny,52.5,0,0,1,Tuesday,February,21,54,1
2021-02-23 21:30:00,1.0,Rainy,13.7,0,0,0,Tuesday,February,21,54,1
2021-02-23 21:45:00,0.24,Sunny,60.0,0,0,0,Tuesday,February,21,54,0
2021-02-23 22:00:00,0.34,Foggy,52.3,0,0,0,Tuesday,February,22,54,0
2021-02-23 22:15:00,0.71,Sunny,32.2,0,0,0,Tuesday,February,22,54,0
2021-02-23 22:30:00,0.32,Sunny,49.7,0,0,0,Tuesday,February,22,54,0
2021-02-23 22:45:00,0.85,Sunny,25.5,0,0,0,Tuesday,February,22,54,0
2021-02-23 23:00:00,0.82,Foggy,21.8,0,0,0,Tuesday,February,23,54,0
2021-02-23 23:15:00,0.88,Sunny,19.2,0,0,0,Tuesday,February,23,54,0
2021-02-23 23:30:00,0.77,Sunny,28.8,0,0,0,Tuesday,February,23,54,0
2021-02-23 23:45:00,0.63,Sunny,37.2,0,0,0,Tuesday,February,23,54,0
2021-02-24 00:00:00,0.84,Foggy,26.5,0,0,0,Wednesday,February,0,55,0
2021-02-24 00:15:00,0.85,Rainy,25.2,0,0,0,Wednesday,February,0,55,0
2021-02-24 00:30:00,0.26,Sunny,55.8,0,0,0,Wednesday,February,0,55,0
2021-02-24 00:45:00,0.57,Sunny,38.7,0,0,0,Wednesday,February,0,55,0
2021-02-24 01:00:00,0.58,Sunny,37.8,0,0,0,Wednesday,February,1,55,0
2021-02-24 01:15:00,0.86,Sunny,23.3,0,0,0,Wednesday,February,1,55,0
2021-02-24 01:30:00,0.82,Sunny,20.4,0,0,0,Wednesday,February,1,55,0
2021-02-24 01:45:00,0.55,Sunny,36.8,0,0,0,Wednesday,February,1,55,0
2021-02-24 02:00:00,0.64,Sunny,39.8,0,0,0,Wednesday,February,2,55,0
2021-02-24 02:15:00,0.73,Sunny,31.5,0,0,0,Wednesday,February,2,55,0
2021-02-24 02:30:00,0.71,Sunny,29.8,0,0,0,Wednesday,February,2,55,0
2021-02-24 02:45:00,0.69,Sunny,28.0,0,0,0,Wednesday,February,2,55,0
2021-02-24 03:00:00,0.48,Sunny,46.6,0,0,0,Wednesday,February,3,55,0
2021-02-24 03:15:00,0.49,Foggy,43.7,0,0,0,Wednesday,February,3,55,0
2021-02-24 03:30:00,0.32,Rainy,50.4,0,0,0,Wednesday,February,3,55,0
2021-02-24 03:45:00,0.6,Sunny,34.6,0,0,0,Wednesday,February,3,55,0
2021-02-24 04:00:00,0.44,Sunny,44.8,0,0,0,Wednesday,February,4,55,0
2021-02-24 04:15:00,0.46,Foggy,46.0,0,0,0,Wednesday,February,4,55,0
2021-02-24 04:30:00,0.72,Sunny,26.9,0,0,0,Wednesday,February,4,55,0
2021-02-24 04:45:00,0.63,Rainy,31.5,0,0,0,Wednesday,February,4,55,0
2021-02-24 05:00:00,0.43,Sunny,42.8,0,0,0,Wednesday,February,5,55,0
2021-02-24 05:15:00,0.62,Sunny,37.1,0,0,0,Wednesday,February,5,55,0
2021-02-24 05:30:00,0.42,Sunny,48.0,0,0,0,Wednesday,February,5,55,0
2021-02-24 05:45:00,0.56,Rainy,38.1,0,0,0,Wednesday,February,5,55,0
2021-02-24 06:00:00,0.71,Sunny,28.3,0,0,0,Wednesday,February,6,55,0
2021-02-24 06:15:00,0.62,Rainy,38.4,0,0,0,Wednesday,February,6,55,0
2021-02-24 06:30:00,0.74,Sunny,27.5,0,0,0,Wednesday,February,6,55,0
2021-02-24 06:45:00,0.5,Sunny,46.3,0,0,0,Wednesday,February,6,55,0
2021-02-24 07:00:00,1.0,Rainy,19.0,0,0,1,Wednesday,February,7,55,2
2021-02-24 07:15:00,1.0,Rainy,13.2,0,0,1,Wednesday,February,7,55,2
2021-02-24 07:30:00,0.87,Sunny,21.1,0,0,1,Wednesday,February,7,55,2
2021-02-24 07:45:00,0.45,Rainy,43.9,0,0,1,Wednesday,February,7,55,1
2021-02-24 08:00:00,1.0,Rainy,6.1,1,0,1,Wednesday,February,8,55,2
2021-02-24 08:15:00,1.0,Foggy,5.0,1,0,1,Wednesday,February,8,55,2
2021-02-24 08:30:00,1.0,Sunny,5.0,1,0,1,Wednesday,February,8,55,2
2021-02-24 08:45:00,1.0,Sunny,5.0,1,0,1,Wednesday,February,8,55,2
2021-02-24 09:00:00,1.0,Foggy,5.9,1,0,1,Wednesday,February,9,55,2
2021-02-24 09:15:00,1.0,Rainy,8.6,1,0,0,Wednesday,February,9,55,1
2021-02-24 09:30:00,0.91,Sunny,5.1,1,0,0,Wednesday,February,9,55,1
2021-02-24 09:45:00,0.95,Sunny,5.6,1,0,0,Wednesday,February,9,55,1
2021-02-24 10:00:00,0.93,Sunny,13.1,1,0,0,Wednesday,February,10,55,1
2021-02-24 10:15:00,0.94,Sunny,9.2,1,0,0,Wednesday,February,10,55,1
2021-02-24 10:30:00,1.0,Rainy,5.0,1,0,0,Wednesday,February,10,55,1
2021-02-24 10:45:00,0.98,Sunny,5.0,1,0,0,Wednesday,February,10,55,1
2021-02-24 11:00:00,0.92,Sunny,5.6,1,0,0,Wednesday,February,11,55,1
2021-02-24 11:15:00,1.0,Rainy,5.0,1,0,1,Wednesday,February,11,55,2
2021-02-24 11:30:00,1.0,Rainy,5.0,1,0,1,Wednesday,February,11,55,2
2021-02-24 11:45:00,1.0,Sunny,8.3,1,0,1,Wednesday,February,11,55,2
2021-02-24 12:00:00,0.36,Rainy,50.9,0,0,1,Wednesday,February,12,55,1
2021-02-24 12:15:00,0.56,Rainy,36.7,0,0,1,Wednesday,February,12,55,1
2021-02-24 12:30:00,0.76,Sunny,32.1,0,0,1,Wednesday,February,12,55,1
2021-02-24 12:45:00,0.72,Sunny,28.8,0,0,1,Wednesday,February,12,55,1
2021-02-24 13:00:00,0.88,Sunny,25.8,0,0,1,Wednesday,February,13,55,2
2021-02-24 13:15:00,0.69,Sunny,35.2,0,0,1,Wednesday,February,13,55,1
2021-02-24 13:30:00,0.94,Foggy,17.2,0,0,0,Wednesday,February,13,55,1
2021-02-24 13:45:00,0.52,Sunny,40.9,0,0,0,Wednesday,February,13,55,0
2021-02-24 14:00:00,0.82,Rainy,26.0,0,0,0,Wednesday,February,14,55,0
2021-02-24 14:15:00,0.82,Foggy,21.8,0,0,0,Wednesday,February,14,55,0
2021-02-24 14:30:00,0.4,Sunny,45.0,0,0,0,Wednesday,February,14,55,0
2021-02-24 14:45:00,0.62,Sunny,39.2,0,0,0,Wednesday,February,14,55,0
2021-02-24 15:00:00,1.0,Foggy,18.8,0,0,0,Wednesday,February,15,55,1
2021-02-24 15:15:00,0.84,Sunny,26.8,0,0,0,Wednesday,February,15,55,0
2021-02-24 15:30:00,1.0,Rainy,18.0,0,0,0,Wednesday,February,15,55,1
2021-02-24 15:45:00,0.96,Rainy,13.9,0,0,0,Wednesday,February,15,55,1
2021-02-24 16:00:00,0.81,Sunny,23.7,0,0,0,Wednesday,February,16,55,0
2021-02-24 16:15:00,0.28,Rainy,54.7,0,0,0,Wednesday,February,16,55,0
2021-02-24 16:30:00,0.55,Sunny,38.9,0,0,0,Wednesday,February,16,55,0
2021-02-24 16:45:00,1.0,Rainy,14.2,0,0,0,Wednesday,February,16,55,1
2021-02-24 17:00:00,0.92,Sunny,5.0,1,0,0,Wednesday,February,17,55,1
2021-02-24 17:15:00,1.0,Foggy,9.8,1,0,0,Wednesday,February,17,55,1
2021-02-24 17:30:00,0.91,Sunny,8.2,1,0,0,Wednesday,February,17,55,1
2021-02-24 17:45:00,1.0,Foggy,5.0,1,0,0,Wednesday,February,17,55,1
2021-02-24 18:00:00,0.98,Sunny,5.0,1,0,0,Wednesday,February,18,55,1
2021-02-24 18:15:00,1.0,Rainy,9.1,1,0,0,Wednesday,February,18,55,1
2021-02-24 18:30:00,1.0,Rainy,8.2,1,0,0,Wednesday,February,18,55,1
2021-02-24 18:45:00,1.0,Foggy,6.1,1,0,0,Wednesday,February,18,55,1
2021-02-24 19:00:00,0.95,Sunny,11.1,1,0,0,Wednesday,February,19,55,1
2021-02-24 19:15:00,0.93,Sunny,6.4,1,0,0,Wednesday,February,19,55,1
2021-02-24 19:30:00,0.97,Sunny,5.0,1,0,0,Wednesday,February,19,55,1
2021-02-24 19:45:00,0.97,Sunny,5.0,1,0,0,Wednesday,February,19,55,1
2021-02-24 20:00:00,0.92,Sunny,5.8,1,0,0,Wednesday,February,20,55,1
2021-02-24 20:15:00,0.96,Sunny,10.8,1,0,0,Wednesday,February,20,55,1
2021-02-24 20:30:00,0.95,Sunny,5.0,1,0,0,Wednesday,February,20,55,1
2021-02-24 20:45:00,1.0,Foggy,5.0,1,0,0,Wednesday,February,20,55,1
2021-02-24 21:00:00,0.59,Sunny,35.6,0,0,0,Wednesday,February,21,55,0
2021-02-24 21:15:00,0.6,Sunny,33.7,0,0,0,Wednesday,February,21,55,0
2021-02-24 21:30:00,0.84,Rainy,25.4,0,0,0,Wednesday,February,21,55,0
2021-02-24 21:45:00,0.89,Sunny,25.9,0,0,0,Wednesday,February,21,55,0
2021-02-24 22:00:00,0.71,Sunny,34.6,0,0,0,Wednesday,February,22,55,0
2021-02-24 22:15:00,0.48,Rainy,42.6,0,0,0,Wednesday,February,22,55,0
2021-02-24 22:30:00,1.0,Rainy,16.3,0,0,0,Wednesday,February,22,55,1
2021-02-24 22:45:00,0.86,Sunny,26.2,0,0,0,Wednesday,February,22,55,0
2021-02-24 23:00:00,0.26,Sunny,51.5,0,0,0,Wednesday,February,23,55,0
2021-02-24 23:15:00,0.59,Sunny,38.1,0,0,0,Wednesday,February,23,55,0
2021-02-24 23:30:00,0.8,Sunny,28.9,0,0,0,Wednesday,February,23,55,0
2021-02-24 23:45:00,0.96,Foggy,17.6,0,0,0,Wednesday,February,23,55,1
2021-02-25 00:00:00,0.88,Foggy,22.2,0,0,0,Thursday,February,0,56,0
2021-02-25 00:15:00,0.21,Sunny,59.7,0,0,0,Thursday,February,0,56,0
2021-02-25 00:30:00,0.86,Rainy,20.2,0,0,0,Thursday,February,0,56,0
2021-02-25 00:45:00,0.67,Foggy,28.9,0,0,0,Thursday,February,0,56,0
2021-02-25 01:00:00,0.81,Rainy,27.5,0,0,0,Thursday,February,1,56,0
2021-02-25 01:15:00,0.79,Sunny,26.1,0,0,0,Thursday,February,1,56,0
2021-02-25 01:30:00,0.56,Rainy,41.5,0,0,0,Thursday,February,1,56,0
2021-02-25 01:45:00,0.9,Rainy,22.2,0,0,0,Thursday,February,1,56,0
2021-02-25 02:00:00,0.11,Sunny,60.0,0,0,0,Thursday,February,2,56,0
2021-02-25 02:15:00,0.46,Sunny,49.2,0,0,0,Thursday,February,2,56,0
2021-02-25 02:30:00,0.58,Sunny,41.0,0,0,0,Thursday,February,2,56,0
2021-02-25 02:45:00,0.8,Rainy,27.0,0,0,0,Thursday,February,2,56,0
2021-02-25 03:00:00,0.48,Sunny,47.5,0,0,0,Thursday,February,3,56,0
2021-02-25 03:15:00,0.17,Sunny,60.0,0,0,0,Thursday,February,3,56,0
2021-02-25 03:30:00,1.0,Foggy,16.3,0,0,0,Thursday,February,3,56,1
2021-02-25 03:45:00,0.77,Sunny,26.8,0,0,0,Thursday,February,3,56,0
2021-02-25 04:00:00,0.46,Sunny,49.0,0,0,0,Thursday,February,4,56,0
2021-02-25 04:15:00,1.0,Foggy,11.3,0,0,1,Thursday,February,4,56,2
2021-02-25 04:30:00,1.0,Sunny,16.5,0,0,1,Thursday,February,4,56,2
2021-02-25 04:45:00,1.0,Sunny,10.3,0,0,1,Thursday,February,4,56,2
2021-02-25 05:00:00,0.73,Sunny,30.2,0,0,1,Thursday,February,5,56,1
